lat,lng,ALCALDIA,us_dscr
19.3784054306,-99.1408243173,Benito Juárez,Habitacional
19.4035602552,-99.1498721865,Benito Juárez,Habitacional
19.3599052163,-99.1587632507,Benito Juárez,Habitacional
19.2594331565,-99.0139562713,Tláhuac,Habitacional
19.3954325309,-99.1836503187,Benito Juárez,Habitacional
19.3862247083,-99.168687155,Benito Juárez,Habitacional
19.3916413611,-99.1399162494,Benito Juárez,Habitacional
19.3735679886,-99.1423085194,Benito Juárez,HABITACIONAL CON COMERCIO EN P.B.
19.3746417031,-99.1817457788,Benito Juárez,Habitacional y Oficinas (Con Comercio En Planta Baja)
19.298718801,-99.0328765599,Tláhuac,Habitacional
19.3966535334,-99.1354487603,Benito Juárez,Habitacional
19.2974148351,-99.0221736043,Tláhuac,Habitacional con Comercio en Planta Baja
19.4024592293,-99.1517400879,Benito Juárez,Habitacional
19.2931188253,-99.0204166543,Tláhuac,Habitacional
19.3735868429,-99.14471495,Benito Juárez,CENTRO DE BARRIO
19.397611197,-99.1503228607,Benito Juárez,Habitacional
19.3997294277,-99.1437636776,Benito Juárez,Centro de Barrio
19.3827074829,-99.1351695684,Benito Juárez,Habitacional
19.3656107494,-99.1331023885,Iztapalapa,Habitacional
19.3993473062,-99.1476756287,Benito Juárez,Habitacional
19.3324847951,-99.0153999365,Iztapalapa,Habitacional
19.3426845811,-98.9796865136,Iztapalapa,Habitacional
19.3037479795,-99.0212606081,Tláhuac,Habitacional
19.3996838198,-99.1425146911,Benito Juárez,Habitacional
19.2944434694,-99.0172420688,Tláhuac,Habitacional
19.3792843103,-99.0645876798,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2917226688,-99.0559506494,Tláhuac,Habitacional
19.3487600973,-99.0626163244,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2613949845,-99.0057013626,Tláhuac,Habitacional
19.3890572747,-99.184296558,Benito Juárez,Habitacional
19.3233685699,-99.0854028443,Iztapalapa,Habitacional Mixto
19.3257150344,-99.1008798911,Iztapalapa,Habitacional con Comercio en Planta Baja
19.264206905,-99.0173335282,Tláhuac,Rescate Ecologico
19.3806844824,-99.1373405078,Benito Juárez,Habitacional
19.2235346755,-98.9528887456,Tláhuac,Habitacional Rural de Baja Densidad
19.2635436663,-99.0004861218,Tláhuac,Habitacional
19.3785835468,-99.1518289803,Benito Juárez,Habitacional
19.3492069604,-99.1131524602,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3911977203,-99.0836229187,Iztapalapa,Habitacional
19.2850198313,-99.0407436547,Tláhuac,Habitacional Rural
19.3867101892,-99.0905371858,Iztapalapa,Habitacional
19.3909001645,-99.179714688,Benito Juárez,Habitacional
19.2631242786,-99.0079964209,Tláhuac,Habitacional Mixto
19.2840118826,-99.0035589942,Tláhuac,Habitacional
19.2965264909,-99.0206879496,Tláhuac,Habitacional
19.3084982774,-99.0390324392,Tláhuac,Habitacional con Comercio en Planta Baja
19.3120220856,-99.0427059168,Tláhuac,Habitacional
19.3028101429,-99.0215805259,Tláhuac,Habitacional
19.3906779019,-99.1518497598,Benito Juárez,Habitacional
19.3865760359,-99.1772470582,Benito Juárez,Habitacional con Comercio
19.3896449676,-99.1337732184,Benito Juárez,Habitacional
19.354569679,-99.0580375725,Iztapalapa,Sin ZonificaciÃ?Â³n
19.2878918405,-99.0557576258,Tláhuac,Habitacional
19.2846354104,-99.0413380536,Tláhuac,Habitacional Rural
19.3942322566,-99.1451055774,Benito Juárez,Habitacional
19.2657152553,-99.0071620863,Tláhuac,Rescate Ecologico
19.3047499368,-99.0372257587,Tláhuac,Habitacional
19.3567264046,-99.057561727,Iztapalapa,Habitacional
19.3901421571,-99.1554736018,Benito Juárez,Habitacional
19.3233598468,-99.0408833018,Iztapalapa,Habitacional
19.3009734756,-99.0578308799,Tláhuac,Habitacional
19.3843860821,-99.1535358223,Benito Juárez,Habitacional
19.2871071798,-99.2357490829,Tlalpan,Habitacional
19.316185827,-99.0386738235,Iztapalapa,Habitacional con Comercio y Servicios
19.3298905992,-98.9767726457,Iztapalapa,Habitacional con Comercio y Servicios
19.2668904274,-99.2407495318,Tlalpan,Habitacional Rural
19.3312741278,-99.0785590956,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3396964384,-99.0679225411,Iztapalapa,Habitacional con Comercio en Planta Baja
19.295530394,-99.0633293974,Iztapalapa,Sin ZonificaciÃ?Â³n
19.2945946477,-99.2275877241,Tlalpan,Habitacional
19.3180600852,-99.0709367155,Iztapalapa,Habitacional
19.372727095,-99.1541213722,Benito Juárez,Habitacional
19.330115546,-99.0684588454,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3324854936,-99.0372777313,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2874268541,-99.2186325424,Tlalpan,Habitacional
19.3441575798,-99.0032211962,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2771835246,-99.2227059859,Tlalpan,Habitacional
19.2724994215,-99.221915388,Tlalpan,Habitacional
19.2696276744,-99.2218749979,Tlalpan,Habitacional
19.3384245395,-99.0095085487,Iztapalapa,Habitacional con Comercio y Servicios
19.3618256842,-99.1524859125,Benito Juárez,Habitacional
19.3486766486,-99.004921054,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3454373842,-99.0077948688,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3485730466,-98.9860911691,Iztapalapa,Habitacional
19.3909512251,-99.1343866933,Benito Juárez,Habitacional
19.3961275884,-99.1631286593,Benito Juárez,Habitacional
19.3266149371,-99.0608599785,Iztapalapa,Habitacional
19.2874305778,-99.1738555233,Tlalpan,Habitacional Unifamiliar hasta 500 mÃ?Â²
19.2872189021,-99.0680583027,Iztapalapa,Habitacional
19.3919574521,-99.1720409967,Benito Juárez,Habitacional
19.3602141461,-99.1364398147,Iztapalapa,Habitacional
19.284824474,-99.1908341791,Tlalpan,Habitacional con Comercio en Planta Baja
19.3736808738,-99.1445001918,Benito Juárez,CENTRO DE BARRIO
19.3594139528,-99.0071900156,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2980023156,-99.1063470319,Tlalpan,Habitacional
19.3504853452,-99.0939158432,Iztapalapa,Habitacional
19.3485847149,-99.0804056167,Iztapalapa,Habitacional
19.3767642041,-99.1181263063,Iztapalapa,Habitacional
19.3008404524,-99.2230828957,Tlalpan,Habitacional
19.3609885948,-99.0624124004,Iztapalapa,Sin ZonificaciÃ?Â³n
19.3620198872,-99.0530821542,Iztapalapa,Habitacional
19.2736429493,-99.152714612,Tlalpan,Habitacional
19.3559040545,-99.0606210382,Iztapalapa,Sin ZonificaciÃ?Â³n
19.2461613612,-99.1437074496,Tlalpan,Habitacional Rural
19.2917597597,-99.2325814023,Tlalpan,Habitacional
19.2875179348,-99.2364027438,Tlalpan,Habitacional
19.2768254035,-99.2331942582,Tlalpan,Habitacional con Comercio en Planta Baja
19.2191504646,-99.2075878088,Tlalpan,Habitacional Rural con Comercio y Servicios
19.283464738,-99.2207770073,Tlalpan,Habitacional
19.281075223,-99.2273199555,Tlalpan,Habitacional
19.2707455711,-99.1728269049,Tlalpan,Habitacional
19.273925631,-99.2196364698,Tlalpan,Habitacional
19.2966736806,-99.17496621,Tlalpan,Habitacional
19.3260927604,-99.0574925041,Iztapalapa,Habitacional
19.3335409927,-99.0788783306,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3372740573,-99.0639664859,Iztapalapa,Habitacional
19.2961024043,-99.0667369855,Iztapalapa,Habitacional
19.2989663387,-99.1258077146,Tlalpan,Habitacional
19.3026532165,-99.1264333341,Tlalpan,Habitacional
19.2964837735,-99.1451310968,Tlalpan,Habitacional
19.278982921,-99.1957577529,Tlalpan,Habitacional
19.2836101958,-99.2103345881,Tlalpan,Habitacional
19.3010989814,-99.2243718207,Tlalpan,Habitacional
19.2889648389,-99.2289884257,Tlalpan,Habitacional
19.2767523645,-99.2400792725,Tlalpan,Habitacional con Comercio en Planta Baja
19.2749920756,-99.2380980589,Tlalpan,Habitacional con Comercio en Planta Baja
19.2768281736,-99.21674738,Tlalpan,Habitacional
19.3238982986,-99.0390220215,Iztapalapa,Habitacional
19.2339340356,-99.1690474391,Tlalpan,Habitacional Rural
19.298074807,-99.1996513336,Tlalpan,Habitacional
19.3436914464,-98.9979941713,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2798973492,-99.2447820648,Tlalpan,Habitacional con Comercio en Planta Baja
19.2425995405,-99.174335311,Tlalpan,Habitacional Rural
19.3424767882,-98.980649064,Iztapalapa,Habitacional
19.2560541732,-99.1736758967,Tlalpan,Habitacional Rural
19.2857907454,-99.2314559365,Tlalpan,Habitacional
19.2498276998,-99.1701683193,Tlalpan,Equipamiento Rural
19.2974492997,-99.1254508719,Tlalpan,Habitacional
19.2738350293,-99.2403501667,Tlalpan,Habitacional con Comercio en Planta Baja
19.3614858885,-99.1307652932,Iztapalapa,Habitacional
19.2033094475,-99.1378640731,Tlalpan,Habitacional Rural
19.2925719687,-99.2278038379,Tlalpan,Habitacional
19.364519079,-99.1284512347,Iztapalapa,Habitacional
19.3639918643,-99.13019905,Iztapalapa,Habitacional Mixto
19.2801626374,-99.2179429965,Tlalpan,Habitacional
19.2501327985,-99.168793818,Tlalpan,Habitacional Rural
19.2737361551,-99.2293109521,Tlalpan,Habitacional
19.2686742994,-99.1587735311,Tlalpan,Habitacional
19.1017239683,-99.1969530852,Tlalpan,PreservaciÃ?Â³n EcolÃ?Â³gica
19.3792336348,-99.0732875952,Iztapalapa,Sin ZonificaciÃ?Â³n
19.2704472637,-99.1475096691,Tlalpan,Habitacional
19.3748452616,-99.0730804437,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2313276901,-99.176850496,Tlalpan,Habitacional Rural de Baja Densidad
19.2730131544,-99.2114663541,Tlalpan,Habitacional
19.304192993,-99.2255040636,Tlalpan,Habitacional
19.326186043,-99.0330411112,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3268548722,-98.9714666751,Iztapalapa,Habitacional con Comercio y Servicios
19.2635051671,-99.2067788736,Tlalpan,Habitacional Rural
19.3757269023,-99.061335105,Iztapalapa,Habitacional
19.2960669898,-99.1799726212,Tlalpan,Habitacional
19.2966367537,-99.1800344032,Tlalpan,Habitacional
19.2782075882,-99.2220507492,Tlalpan,Habitacional
19.3865119306,-99.0271191518,Iztapalapa,Habitacional Mixto
19.2982657135,-99.1755824203,Tlalpan,Habitacional
19.3304841951,-99.0127809496,Iztapalapa,Habitacional con Comercio y Servicios
19.259121496,-99.1997226703,Tlalpan,PreservaciÃ?Â³n EcolÃ?Â³gica
19.3266453181,-98.9752392914,Iztapalapa,PreservaciÃ?Â³n EcolÃ?Â³gica
19.2686189912,-99.1645319827,Tlalpan,Habitacional
19.2551364085,-99.1720829158,Tlalpan,Habitacional Rural con Comercio
19.3874502704,-99.0326698085,Iztapalapa,Habitacional
19.3836184737,-99.028787872,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2735087019,-99.1658939977,Tlalpan,Habitacional
19.2518272736,-99.1729786421,Tlalpan,Habitacional Rural con Comercio
19.2956480294,-99.1040831204,Tlalpan,Habitacional
19.2963815893,-99.1065994714,Tlalpan,Habitacional
19.3357476926,-99.0396635406,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2971478974,-99.1156167702,Tlalpan,Habitacional
19.277736003,-99.2396769889,Tlalpan,Habitacional con Comercio en Planta Baja
19.297444279,-99.2199819566,Tlalpan,Centro de Barrio
19.2969449978,-99.2196496463,Tlalpan,Habitacional
19.3474691181,-99.0138753172,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3493655506,-99.0139248501,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3505270444,-99.013887159,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2706763123,-99.1713943084,Tlalpan,Habitacional
19.3530307888,-99.0001639857,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2728570095,-99.1814428777,Tlalpan,Habitacional
19.2377505733,-99.1826648118,Tlalpan,Rescate EcolÃ?Â³gico
19.3315864523,-99.0184438375,Iztapalapa,Habitacional
19.2903412875,-99.2206846608,Tlalpan,Habitacional
19.3422107259,-98.9916869024,Iztapalapa,Habitacional
19.2870742235,-99.1605758155,Tlalpan,Habitacional Unifamiliar hasta 500 mÃ?Â²
19.2700387106,-99.1803296151,Tlalpan,Habitacional
19.2885057205,-99.1818534268,Tlalpan,Habitacional
19.3876641365,-99.0477578048,Iztapalapa,Habitacional
19.2063807121,-99.1385402144,Tlalpan,Habitacional Rural
19.2842272703,-99.1753584997,Tlalpan,"Habitacional Unifamiliar y Plurifamiliar, Oficinas y Comercio"
19.3647041339,-99.0483935674,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3661714064,-99.0509199623,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2693218414,-99.1631158297,Tlalpan,Habitacional
19.2853753027,-99.130615506,Tlalpan,Habitacional
19.2961025674,-99.1535896942,Tlalpan,Habitacional con Comercio en Planta Baja
19.2903239154,-99.133744564,Tlalpan,Habitacional
19.2962898483,-99.106129675,Tlalpan,Habitacional
19.3648290272,-99.0513649767,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2900528102,-99.1207117817,Tlalpan,Habitacional
19.3019646765,-99.13105923,Tlalpan,Habitacional
19.3020039596,-99.1390018545,Tlalpan,Habitacional
19.301178254,-99.127359044,Tlalpan,Habitacional
19.2832578285,-99.2417012042,Tlalpan,Habitacional con Comercio en Planta Baja
19.3626992122,-98.9989913953,Iztapalapa,Habitacional
19.2766230473,-99.2360689477,Tlalpan,Habitacional con Comercio en Planta Baja
19.2827399741,-99.2366127155,Tlalpan,Habitacional con Comercio en Planta Baja
19.2026325859,-99.1424668855,Tlalpan,Habitacional Rural con Comercio y Servicios
19.3716525957,-99.128052561,Iztapalapa,Habitacional
19.1935312887,-99.1477975597,Tlalpan,Habitacional Rural
19.3643043159,-99.1123767023,Iztapalapa,Habitacional
19.2989166648,-99.192237899,Tlalpan,Habitacional Unifamiliar
19.2701653293,-99.1894473825,Tlalpan,Habitacional Rural
19.2735363285,-99.1814263674,Tlalpan,Habitacional
19.2545838526,-99.1868026584,Tlalpan,Habitacional Rural
19.3723001127,-99.1119771853,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2805072078,-99.1675074476,Tlalpan,Habitacional Unifamiliar de 501 mÃ?Â² o mÃ?Â¡s
19.2744291735,-99.1837914107,Tlalpan,Habitacional
19.2800052211,-99.1852420812,Tlalpan,Habitacional
19.3789702665,-99.105516329,Iztapalapa,Habitacional
19.2994374566,-99.1328879499,Tlalpan,Habitacional
19.3458705007,-99.0461344461,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2949089042,-99.1342319711,Tlalpan,Habitacional
19.2719342701,-99.21062199,Tlalpan,Habitacional
19.3636297866,-99.0341696592,Iztapalapa,Habitacional Mixto
19.2849898205,-99.2191492679,Tlalpan,Habitacional
19.2976707025,-99.1197333729,Tlalpan,Habitacional
19.3493048993,-99.0523215781,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2778102757,-99.2036356714,Tlalpan,Habitacional
19.3547898798,-99.0704447679,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2684911238,-99.2290319869,Tlalpan,Habitacional
19.2680477454,-99.1744189382,Tlalpan,Habitacional
19.2351146487,-99.2150782019,Tlalpan,PreservaciÃ?Â³n EcolÃ?Â³gica
19.3262450084,-99.1012499104,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2707536097,-99.1560211305,Tlalpan,Habitacional
19.2703751994,-99.1851059876,Tlalpan,Habitacional Rural
19.2556753564,-99.1805947514,Tlalpan,Habitacional Rural
19.3305590758,-99.0965718296,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2968807299,-99.2296747934,Tlalpan,Habitacional
19.3207987328,-99.0633948666,Iztapalapa,Habitacional
19.3098216967,-99.0775652139,Iztapalapa,Habitacional
19.2532830193,-99.1844671077,Tlalpan,Habitacional Rural Tlalpuente
19.2536672633,-99.1615432753,Tlalpan,Habitacional Rural
19.3322216058,-99.0972989511,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3177193427,-99.0633315698,Iztapalapa,Habitacional
19.2674552495,-99.0034979575,Tláhuac,Centro de Barrio
19.3012366721,-99.0505769674,Tláhuac,Habitacional Mixto
19.3764538214,-99.0244289424,Iztapalapa,Habitacional
19.3077939231,-99.0434511934,Tláhuac,Habitacional
19.3893490662,-99.0822117446,Iztapalapa,Habitacional
19.2395102358,-99.0075400087,Tláhuac,Habitacional Rural de Baja Densidad
19.3852332864,-99.0851451508,Iztapalapa,Habitacional
19.3120153026,-98.9640594384,Tláhuac,Habitacional Rural con Comercio y Servicios
19.2763862266,-98.9938415856,Tláhuac,Habitacional con Comercio en Planta Baja
19.2639726636,-99.0007923765,Tláhuac,Habitacional
19.3464931137,-99.0840241603,Iztapalapa,Habitacional
19.2671139153,-99.0104880663,Tláhuac,Habitacional
19.2593332102,-99.0096647136,Tláhuac,Habitacional con Comercio en Planta Baja
19.2776609645,-99.0366729621,Tláhuac,Produccion Rural Agroindustrial
19.2286029802,-98.9685261797,Tláhuac,Habitacional Rural
19.2937057749,-99.0764280777,Iztapalapa,Habitacional
19.2369352662,-99.0041209181,Tláhuac,Habitacional Rural
19.292330417,-99.0500301287,Tláhuac,Centro de Barrio
19.3630122298,-99.0607517567,Iztapalapa,Habitacional
19.2982244483,-99.034769878,Tláhuac,Habitacional
19.3616898051,-99.0567278395,Iztapalapa,Habitacional
19.2689292592,-99.0011457724,Tláhuac,Centro de Barrio
19.3603414101,-99.0531676376,Iztapalapa,Habitacional
19.2821111504,-99.0399072021,Tláhuac,Habitacional Rural
19.3218652378,-99.0425939025,Iztapalapa,Habitacional
19.2184764286,-98.9749973153,Tláhuac,Habitacional Rural de Baja Densidad
19.3544457196,-99.0160257767,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2424274885,-99.0107197807,Tláhuac,Rescate Ecologico
19.2339458838,-98.9988721801,Tláhuac,Habitacional Rural
19.3153492987,-99.0678415716,Iztapalapa,Habitacional
19.3041493929,-99.0772762196,Iztapalapa,Habitacional
19.2883707974,-99.065010783,Tláhuac,Habitacional
19.333267739,-99.0701659042,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2669296799,-98.9940835908,Tláhuac,Habitacional
19.3378711121,-99.0692543321,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2482632678,-99.0061532009,Tláhuac,Rescate Ecologico
19.2303307896,-99.00456396,Tláhuac,Produccion Rural Agroindustrial
19.3234124659,-99.0370189322,Iztapalapa,Habitacional
19.3355793784,-99.0351136287,Iztapalapa,Habitacional con Comercio en Planta Baja
19.336909627,-99.023177793,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2779779914,-99.0035609662,Tláhuac,Habitacional
19.227396006,-98.9656467126,Tláhuac,Habitacional Rural
19.3434920132,-99.0008443248,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2278828423,-99.0034863082,Tláhuac,Habitacional Rural
19.3498364824,-98.994376746,Iztapalapa,Habitacional
19.341701702,-99.0071831451,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2921262874,-99.0553624891,Tláhuac,Habitacional con Comercio en Planta Baja
19.2908054822,-99.0603930515,Tláhuac,Habitacional
19.2864924297,-99.0608333118,Tláhuac,Centro de Barrio
19.346524756,-99.0054226693,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2705342472,-98.9979567511,Tláhuac,Habitacional
19.2907929718,-99.0346441852,Tláhuac,Habitacional
19.2900768339,-99.036696831,Tláhuac,Habitacional
19.2974308072,-99.0303231012,Tláhuac,Equipamiento
19.2888254879,-99.0402829705,Tláhuac,Habitacional
19.2810334759,-99.0321675076,Tláhuac,Rescate Ecologico
19.2262688247,-98.9564666764,Tláhuac,Habitacional Rural de Baja Densidad
19.3041410584,-99.0230967574,Tláhuac,Habitacional
19.2953058857,-99.0516061635,Tláhuac,Habitacional
